# Logic delay by BEL and arc, generated by LogicDelayTable
# Pins are BEL pins.
# Delays are the slow corner, worst over rise and fall, in picoseconds.
# 'prop' arcs are propagation delays; 'setup', 'hold', 'recovery' and
# 'removal' are the requirements that bound a path rather than delays along it.
# bel from_pin to_pin kind slow_max_ps slow_min_ps samples ref_name

logic_delay
BUFGCE.BUFCE I O1 prop 78 63 1 BUFGCE
DSP58.DSP_MULTIPLIER A2A1_24_ U_25_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_26_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_27_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_28_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_29_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_30_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_31_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_32_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_33_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_34_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_35_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_36_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_37_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_38_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_39_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_40_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_41_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_42_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_43_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_44_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_45_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_46_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_47_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_48_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ U_49_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_24_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_25_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_26_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_27_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_28_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_29_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_30_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_31_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_32_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_33_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_34_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_35_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_36_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_37_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_38_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_39_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_40_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_41_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_42_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_43_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_44_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_45_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_46_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_47_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_24_ V_48_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_26_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_27_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_28_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_29_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_30_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_31_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_32_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_33_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_34_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_35_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_36_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_37_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_38_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_39_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_40_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_41_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_42_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_43_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_44_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_45_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_46_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_47_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_48_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ U_49_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_25_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_26_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_27_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_28_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_29_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_30_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_31_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_32_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_33_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_34_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_35_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_36_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_37_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_38_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_39_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_40_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_41_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_42_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_43_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_44_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_45_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_46_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_47_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_48_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_49_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_25_ V_50_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ AMULTMSB prop 65 52 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_27_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_28_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_29_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_30_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_31_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_32_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_33_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_34_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_35_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_36_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_37_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_38_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_39_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_40_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_41_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_42_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_43_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_44_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_45_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_46_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_47_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_48_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ U_49_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_26_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_27_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_28_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_29_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_30_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_31_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_32_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_33_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_34_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_35_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_36_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_37_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_38_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_39_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_40_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_41_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_42_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_43_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_44_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_45_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_46_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_47_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_48_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_49_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_26_ V_50_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_10_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_11_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_12_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_13_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_14_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_15_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_16_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_17_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_18_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_19_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_20_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_21_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_22_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_23_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_24_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_25_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_26_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_27_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_28_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_29_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_2_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_30_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_31_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_32_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_33_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_34_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_35_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_36_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_3_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_4_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_5_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_6_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_7_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_8_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ U_9_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_10_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_11_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_12_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_13_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_14_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_15_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_16_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_17_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_18_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_19_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_20_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_21_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_22_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_23_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_24_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_25_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_26_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_27_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_28_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_29_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_30_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_31_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_32_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_33_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_34_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_35_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_4_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_5_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_6_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_7_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_8_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_2_ V_9_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_10_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_11_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_12_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_13_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_14_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_15_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_16_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_17_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_18_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_19_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_20_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_21_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_22_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_23_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_24_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_25_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_26_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_27_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_28_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_29_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_30_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_31_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_32_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_33_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_34_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_35_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_36_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_3_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_4_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_5_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_6_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_7_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_8_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ U_9_ prop 448 105 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ V_10_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ V_11_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ V_12_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ V_13_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ V_14_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ V_15_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ V_16_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ V_17_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ V_18_ prop 448 109 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER A2A1_3_ V_19_ prop 448 109 552 DSP_MULTIPLIER58
