# Horizontal wire delay corrections by (template, tile column),
# relative to the RC model. Rows are uniform; x is not.
# key corr_slow_max_ps corr_slow_min_ps samples

hwire_corr
NODE_VLONG12:OUT_SS#_BEG#@422 8.2 4.2 3
NODE_VLONG12:OUT_SS#_BEG#@423 12.5 10.8 4
NODE_VLONG12:OUT_SS#_BEG#@424 17.7 13.8 3
NODE_VLONG12:OUT_SS#_BEG#@426 4.4 1.3 3
NODE_VLONG12:OUT_SS#_BEG#@427 -10.9 -12.3 3
NODE_VLONG12:OUT_SS#_BEG#@428 9.1 12.0 4
NODE_VLONG12:OUT_SS#_BEG#@431 0.3 -1.7 4
NODE_VLONG12:OUT_SS#_BEG#@432 4.6 11.5 3
NODE_VLONG12:OUT_SS#_BEG#@433 5.5 8.3 5
NODE_VLONG12:OUT_SS#_BEG#@434 -1.2 -1.2 5
NODE_VLONG12:OUT_SS#_BEG#@436 -1.5 4.0 9
NODE_VLONG12:OUT_SS#_BEG#@437 9.1 8.5 3
NODE_VLONG12:OUT_SS#_BEG#@438 -7.0 -3.9 2
NODE_VLONG12:OUT_SS#_BEG#@439 -0.4 -1.3 3
NODE_VLONG12:OUT_SS#_BEG#@441 9.5 8.6 1
NODE_VLONG12:OUT_SS#_BEG#@442 -3.7 -0.4 4
NODE_VLONG12:OUT_SS#_BEG#@443 -3.0 0.8 4
NODE_VLONG12:OUT_SS#_BEG#@444 5.3 2.2 2
NODE_VLONG12:OUT_SS#_BEG#@446 -5.7 -5.4 3
NODE_VLONG12:OUT_SS#_BEG#@447 -16.4 -4.3 3
NODE_VLONG12:OUT_SS#_BEG#@448 -9.7 -1.5 6
NODE_VLONG12:OUT_SS#_BEG#@449 16.5 14.5 2
NODE_VLONG12:OUT_SS#_BEG#@45 0.7 2.0 3
NODE_VLONG12:OUT_SS#_BEG#@451 -2.4 0.7 6
NODE_VLONG12:OUT_SS#_BEG#@452 5.2 2.6 4
NODE_VLONG12:OUT_SS#_BEG#@453 1.0 5.1 2
NODE_VLONG12:OUT_SS#_BEG#@454 -1.7 -1.6 4
NODE_VLONG12:OUT_SS#_BEG#@456 4.1 8.2 1
NODE_VLONG12:OUT_SS#_BEG#@457 1.8 1.8 5
NODE_VLONG12:OUT_SS#_BEG#@458 8.9 9.7 4
NODE_VLONG12:OUT_SS#_BEG#@459 2.8 0.5 5
NODE_VLONG12:OUT_SS#_BEG#@46 -5.5 0.1 1
NODE_VLONG12:OUT_SS#_BEG#@461 -2.3 -0.4 3
NODE_VLONG12:OUT_SS#_BEG#@462 -13.4 -4.7 3
NODE_VLONG12:OUT_SS#_BEG#@463 -4.4 -0.9 7
NODE_VLONG12:OUT_SS#_BEG#@464 -5.5 -3.1 3
NODE_VLONG12:OUT_SS#_BEG#@466 2.0 1.1 3
NODE_VLONG12:OUT_SS#_BEG#@467 -1.6 0.4 4
NODE_VLONG12:OUT_SS#_BEG#@468 4.3 4.3 2
NODE_VLONG12:OUT_SS#_BEG#@469 -2.2 -2.5 3
NODE_VLONG12:OUT_SS#_BEG#@471 1.6 3.7 2
NODE_VLONG12:OUT_SS#_BEG#@472 0.6 2.2 4
NODE_VLONG12:OUT_SS#_BEG#@473 -2.5 -0.4 1
NODE_VLONG12:OUT_SS#_BEG#@474 1.1 1.2 9
NODE_VLONG12:OUT_SS#_BEG#@476 -2.7 -1.1 3
NODE_VLONG12:OUT_SS#_BEG#@477 -2.2 0.7 2
NODE_VLONG12:OUT_SS#_BEG#@478 -4.6 -3.1 1
NODE_VLONG12:OUT_SS#_BEG#@479 0.4 0.1 5
NODE_VLONG12:OUT_SS#_BEG#@481 3.2 1.8 4
NODE_VLONG12:OUT_SS#_BEG#@482 4.7 4.4 4
NODE_VLONG12:OUT_SS#_BEG#@483 2.9 3.4 5
NODE_VLONG12:OUT_SS#_BEG#@484 -0.6 1.8 2
NODE_VLONG12:OUT_SS#_BEG#@486 0.1 -0.7 5
NODE_VLONG12:OUT_SS#_BEG#@487 2.6 2.7 8
NODE_VLONG12:OUT_SS#_BEG#@488 14.3 9.5 1
NODE_VLONG12:OUT_SS#_BEG#@489 2.4 1.8 4
NODE_VLONG12:OUT_SS#_BEG#@49 3.4 1.1 1
NODE_VLONG12:OUT_SS#_BEG#@491 2.4 5.2 4
NODE_VLONG12:OUT_SS#_BEG#@492 -1.4 1.7 1
NODE_VLONG12:OUT_SS#_BEG#@494 1.5 1.0 3
NODE_VLONG12:OUT_SS#_BEG#@496 -1.6 1.3 4
NODE_VLONG12:OUT_SS#_BEG#@497 0.7 3.9 3
NODE_VLONG12:OUT_SS#_BEG#@498 2.5 3.1 6
NODE_VLONG12:OUT_SS#_BEG#@499 -4.4 -3.7 3
NODE_VLONG12:OUT_SS#_BEG#@501 -1.7 3.0 4
NODE_VLONG12:OUT_SS#_BEG#@502 2.5 2.8 6
NODE_VLONG12:OUT_SS#_BEG#@503 0.9 -0.9 4
NODE_VLONG12:OUT_SS#_BEG#@504 -2.5 -0.8 2
NODE_VLONG12:OUT_SS#_BEG#@506 2.4 0.1 4
NODE_VLONG12:OUT_SS#_BEG#@507 -2.4 -2.6 2
NODE_VLONG12:OUT_SS#_BEG#@508 1.2 -4.1 2
NODE_VLONG12:OUT_SS#_BEG#@509 24.1 12.5 2
NODE_VLONG12:OUT_SS#_BEG#@511 -0.2 2.1 5
NODE_VLONG12:OUT_SS#_BEG#@512 -1.8 -1.5 1
NODE_VLONG12:OUT_SS#_BEG#@513 -1.1 -1.2 9
NODE_VLONG12:OUT_SS#_BEG#@514 -0.1 0.7 4
NODE_VLONG12:OUT_SS#_BEG#@516 0.1 0.2 6
NODE_VLONG12:OUT_SS#_BEG#@517 3.1 5.7 4
NODE_VLONG12:OUT_SS#_BEG#@518 0.7 -0.9 4
NODE_VLONG12:OUT_SS#_BEG#@519 8.3 3.5 4
NODE_VLONG12:OUT_SS#_BEG#@521 2.9 1.5 5
NODE_VLONG12:OUT_SS#_BEG#@523 -5.8 -2.7 4
NODE_VLONG12:OUT_SS#_BEG#@524 2.0 2.2 1
NODE_VLONG12:OUT_SS#_BEG#@526 -1.3 -0.6 6
NODE_VLONG12:OUT_SS#_BEG#@527 1.9 1.6 2
NODE_VLONG12:OUT_SS#_BEG#@528 1.1 1.2 7
NODE_VLONG12:OUT_SS#_BEG#@529 3.0 3.4 5
NODE_VLONG12:OUT_SS#_BEG#@53 16.8 11.0 3
NODE_VLONG12:OUT_SS#_BEG#@531 5.3 0.8 4
NODE_VLONG12:OUT_SS#_BEG#@532 5.5 8.2 3
NODE_VLONG12:OUT_SS#_BEG#@533 2.9 3.0 2
NODE_VLONG12:OUT_SS#_BEG#@534 16.0 13.1 4
NODE_VLONG12:OUT_SS#_BEG#@536 14.4 8.3 7
NODE_VLONG12:OUT_SS#_BEG#@537 4.1 -1.5 2
NODE_VLONG12:OUT_SS#_BEG#@538 9.8 7.1 2
NODE_VLONG12:OUT_SS#_BEG#@539 16.1 13.9 3
NODE_VLONG12:OUT_SS#_BEG#@54 8.1 4.9 3
NODE_VLONG12:OUT_SS#_BEG#@541 10.4 5.7 6
NODE_VLONG12:OUT_SS#_BEG#@543 12.5 7.3 7
NODE_VLONG12:OUT_SS#_BEG#@544 7.7 5.9 4
NODE_VLONG12:OUT_SS#_BEG#@546 14.4 16.8 3
NODE_VLONG12:OUT_SS#_BEG#@547 -2.3 -1.6 4
NODE_VLONG12:OUT_SS#_BEG#@548 12.3 7.0 4
NODE_VLONG12:OUT_SS#_BEG#@549 6.4 7.8 3
NODE_VLONG12:OUT_SS#_BEG#@551 3.3 3.9 8
NODE_VLONG12:OUT_SS#_BEG#@552 -3.3 -1.7 3
NODE_VLONG12:OUT_SS#_BEG#@553 5.4 1.5 1
NODE_VLONG12:OUT_SS#_BEG#@554 0.4 -0.2 4
NODE_VLONG12:OUT_SS#_BEG#@556 -2.4 -1.5 3
NODE_VLONG12:OUT_SS#_BEG#@557 2.0 2.0 1
NODE_VLONG12:OUT_SS#_BEG#@558 1.6 1.6 3
NODE_VLONG12:OUT_SS#_BEG#@559 -0.5 0.2 1
NODE_VLONG12:OUT_SS#_BEG#@56 10.8 8.9 3
NODE_VLONG12:OUT_SS#_BEG#@561 4.7 5.9 4
NODE_VLONG12:OUT_SS#_BEG#@562 2.7 0.9 2
NODE_VLONG12:OUT_SS#_BEG#@563 1.9 1.9 7
NODE_VLONG12:OUT_SS#_BEG#@564 -0.3 -1.9 5
NODE_VLONG12:OUT_SS#_BEG#@566 6.0 7.5 3
NODE_VLONG12:OUT_SS#_BEG#@567 -6.0 -2.0 2
NODE_VLONG12:OUT_SS#_BEG#@568 1.6 -0.5 4
NODE_VLONG12:OUT_SS#_BEG#@569 -1.5 -3.1 3
NODE_VLONG12:OUT_SS#_BEG#@571 -4.2 -2.3 3
NODE_VLONG12:OUT_SS#_BEG#@572 3.7 0.8 1
NODE_VLONG12:OUT_SS#_BEG#@573 -1.0 0.8 4
NODE_VLONG12:OUT_SS#_BEG#@574 -4.9 -1.9 4
NODE_VLONG12:OUT_SS#_BEG#@576 1.6 -1.3 3
NODE_VLONG12:OUT_SS#_BEG#@577 0.5 -0.7 3
NODE_VLONG12:OUT_SS#_BEG#@578 3.0 2.0 5
NODE_VLONG12:OUT_SS#_BEG#@579 -3.3 -4.2 2
NODE_VLONG12:OUT_SS#_BEG#@581 0.5 -0.8 6
NODE_VLONG12:OUT_SS#_BEG#@582 -6.5 -5.2 2
NODE_VLONG12:OUT_SS#_BEG#@583 1.6 0.7 4
NODE_VLONG12:OUT_SS#_BEG#@584 1.7 1.7 6
NODE_VLONG12:OUT_SS#_BEG#@586 -2.7 -2.7 1
NODE_VLONG12:OUT_SS#_BEG#@587 0.5 0.2 2
NODE_VLONG12:OUT_SS#_BEG#@588 -1.1 0.3 5
NODE_VLONG12:OUT_SS#_BEG#@589 -3.8 -2.0 3
NODE_VLONG12:OUT_SS#_BEG#@591 -0.2 -0.9 4
NODE_VLONG12:OUT_SS#_BEG#@592 0.9 2.8 4
NODE_VLONG12:OUT_SS#_BEG#@593 2.1 4.0 5
NODE_VLONG12:OUT_SS#_BEG#@594 2.9 0.9 2
NODE_VLONG12:OUT_SS#_BEG#@596 0.3 2.4 7
NODE_VLONG12:OUT_SS#_BEG#@597 0.3 1.4 5
NODE_VLONG12:OUT_SS#_BEG#@598 2.2 0.5 1
NODE_VLONG12:OUT_SS#_BEG#@599 2.8 5.1 4
NODE_VLONG12:OUT_SS#_BEG#@60 13.5 10.5 2
NODE_VLONG12:OUT_SS#_BEG#@601 -3.4 -1.2 3
NODE_VLONG12:OUT_SS#_BEG#@602 3.5 1.4 3
NODE_VLONG12:OUT_SS#_BEG#@603 -0.4 -1.0 4
NODE_VLONG12:OUT_SS#_BEG#@604 -1.7 0.6 3
NODE_VLONG12:OUT_SS#_BEG#@606 -0.4 3.4 4
NODE_VLONG12:OUT_SS#_BEG#@607 2.0 -1.4 3
NODE_VLONG12:OUT_SS#_BEG#@608 -1.2 1.4 5
NODE_VLONG12:OUT_SS#_BEG#@609 4.5 5.5 3
NODE_VLONG12:OUT_SS#_BEG#@61 0.7 0.4 1
NODE_VLONG12:OUT_SS#_BEG#@611 0.5 2.1 6
NODE_VLONG12:OUT_SS#_BEG#@612 -0.6 -0.3 6
NODE_VLONG12:OUT_SS#_BEG#@613 2.2 -0.0 1
NODE_VLONG12:OUT_SS#_BEG#@614 2.4 4.3 5
NODE_VLONG12:OUT_SS#_BEG#@616 -1.2 -4.3 2
NODE_VLONG12:OUT_SS#_BEG#@617 -0.6 -2.4 3
NODE_VLONG12:OUT_SS#_BEG#@618 4.4 5.1 5
NODE_VLONG12:OUT_SS#_BEG#@619 1.1 0.9 2
NODE_VLONG12:OUT_SS#_BEG#@621 0.4 0.9 6
NODE_VLONG12:OUT_SS#_BEG#@622 1.6 0.1 2
NODE_VLONG12:OUT_SS#_BEG#@623 -1.0 1.0 7
NODE_VLONG12:OUT_SS#_BEG#@624 3.3 1.6 2
NODE_VLONG12:OUT_SS#_BEG#@626 0.4 0.8 5
NODE_VLONG12:OUT_SS#_BEG#@627 -3.0 -1.6 4
NODE_VLONG12:OUT_SS#_BEG#@628 -0.1 -2.4 1
NODE_VLONG12:OUT_SS#_BEG#@629 0.5 1.0 6
NODE_VLONG12:OUT_SS#_BEG#@631 0.3 0.4 2
NODE_VLONG12:OUT_SS#_BEG#@632 0.3 -3.2 5
NODE_VLONG12:OUT_SS#_BEG#@633 7.3 4.0 3
NODE_VLONG12:OUT_SS#_BEG#@634 -2.7 2.5 3
NODE_VLONG12:OUT_SS#_BEG#@636 0.6 1.0 7
NODE_VLONG12:OUT_SS#_BEG#@637 5.9 12.3 3
NODE_VLONG12:OUT_SS#_BEG#@638 -0.3 -0.9 5
NODE_VLONG12:OUT_SS#_BEG#@639 5.2 6.6 3
NODE_VLONG12:OUT_SS#_BEG#@64 4.3 3.6 2
NODE_VLONG12:OUT_SS#_BEG#@641 -0.2 3.3 7
NODE_VLONG12:OUT_SS#_BEG#@642 7.5 7.4 5
NODE_VLONG12:OUT_SS#_BEG#@643 1.9 0.5 2
NODE_VLONG12:OUT_SS#_BEG#@644 5.7 3.9 8
NODE_VLONG12:OUT_SS#_BEG#@646 5.6 0.6 1
NODE_VLONG12:OUT_SS#_BEG#@647 14.3 5.8 4
NODE_VLONG12:OUT_SS#_BEG#@648 6.4 7.9 4
NODE_VLONG12:OUT_SS#_BEG#@649 9.1 5.3 3
NODE_VLONG12:OUT_SS#_BEG#@65 15.5 8.2 1
NODE_VLONG12:OUT_SS#_BEG#@651 28.4 14.4 6
NODE_VLONG12:OUT_SS#_BEG#@652 7.4 6.9 4
NODE_VLONG12:OUT_SS#_BEG#@653 10.1 7.6 6
NODE_VLONG12:OUT_SS#_BEG#@654 -3.2 -1.4 4
NODE_VLONG12:OUT_SS#_BEG#@656 12.0 10.1 9
NODE_VLONG12:OUT_SS#_BEG#@657 12.2 7.8 6
NODE_VLONG12:OUT_SS#_BEG#@658 9.8 6.7 3
NODE_VLONG12:OUT_SS#_BEG#@659 10.9 7.2 8
NODE_VLONG12:OUT_SS#_BEG#@66 7.1 5.7 1
NODE_VLONG12:OUT_SS#_BEG#@661 14.2 7.5 7
NODE_VLONG12:OUT_SS#_BEG#@662 7.7 3.4 4
NODE_VLONG12:OUT_SS#_BEG#@663 14.0 7.9 6
NODE_VLONG12:OUT_SS#_BEG#@664 16.2 6.2 4
NODE_VLONG12:OUT_SS#_BEG#@666 8.8 6.3 4
NODE_VLONG12:OUT_SS#_BEG#@667 11.2 7.6 8
NODE_VLONG12:OUT_SS#_BEG#@668 7.5 3.9 14
NODE_VLONG12:OUT_SS#_BEG#@669 -10.3 -5.1 7
NODE_VLONG12:OUT_SS#_BEG#@671 -12.9 -8.8 11
NODE_VLONG12:OUT_SS#_BEG#@672 30.7 20.9 12
NODE_VLONG12:OUT_SS#_BEG#@673 -3.9 -0.1 1
NODE_VLONG12:OUT_SS#_BEG#@674 4.9 2.3 9
NODE_VLONG12:OUT_SS#_BEG#@676 0.5 1.4 10
NODE_VLONG12:OUT_SS#_BEG#@677 5.0 -0.9 5
NODE_VLONG12:OUT_SS#_BEG#@678 2.0 1.6 5
NODE_VLONG12:OUT_SS#_BEG#@679 4.5 2.8 15
NODE_VLONG12:OUT_SS#_BEG#@68 0.5 3.2 3
NODE_VLONG12:OUT_SS#_BEG#@681 3.7 -2.0 6
NODE_VLONG12:OUT_SS#_BEG#@682 2.4 1.6 12
NODE_VLONG12:OUT_SS#_BEG#@683 -0.9 -1.3 13
NODE_VLONG12:OUT_SS#_BEG#@684 7.4 1.6 8
NODE_VLONG12:OUT_SS#_BEG#@686 3.2 1.4 8
NODE_VLONG12:OUT_SS#_BEG#@687 21.3 16.3 12
NODE_VLONG12:OUT_SS#_BEG#@688 -2.7 -2.2 3
NODE_VLONG12:OUT_SS#_BEG#@689 16.9 8.1 11
NODE_VLONG12:OUT_SS#_BEG#@69 -2.8 1.0 2
NODE_VLONG12:OUT_SS#_BEG#@691 8.1 5.3 14
NODE_VLONG12:OUT_SS#_BEG#@692 3.5 7.2 8
NODE_VLONG12:OUT_SS#_BEG#@693 -8.6 0.4 4
NODE_VLONG12:OUT_SS#_BEG#@694 1.8 -0.1 19
NODE_VLONG12:OUT_SS#_BEG#@696 -13.7 -9.6 4
NODE_VLONG12:OUT_SS#_BEG#@697 7.1 5.2 10
NODE_VLONG12:OUT_SS#_BEG#@698 0.1 4.1 11
NODE_VLONG12:OUT_SS#_BEG#@699 1.3 2.0 7
NODE_VLONG12:OUT_SS#_BEG#@701 1.8 2.7 9
NODE_VLONG12:OUT_SS#_BEG#@702 -10.0 -6.9 6
NODE_VLONG12:OUT_SS#_BEG#@703 -10.6 -10.6 3
NODE_VLONG12:OUT_SS#_BEG#@704 5.8 6.6 10
NODE_VLONG12:OUT_SS#_BEG#@706 14.3 11.8 13
NODE_VLONG12:OUT_SS#_BEG#@707 3.3 -0.7 3
NODE_VLONG12:OUT_SS#_BEG#@708 4.5 3.4 8
NODE_VLONG12:OUT_SS#_BEG#@709 5.8 3.3 16
NODE_VLONG12:OUT_SS#_BEG#@71 -0.1 1.8 3
NODE_VLONG12:OUT_SS#_BEG#@711 -1.0 2.8 1
NODE_VLONG12:OUT_SS#_BEG#@712 2.4 -4.0 1
NODE_VLONG12:OUT_SS#_BEG#@713 12.9 5.5 6
NODE_VLONG12:OUT_SS#_BEG#@716 11.5 5.2 1
NODE_VLONG12:OUT_SS#_BEG#@717 10.6 10.0 2
NODE_VLONG12:OUT_SS#_BEG#@718 8.5 8.8 6
NODE_VLONG12:OUT_SS#_BEG#@719 11.0 7.2 8
NODE_VLONG12:OUT_SS#_BEG#@721 19.8 13.9 15
NODE_VLONG12:OUT_SS#_BEG#@722 7.1 5.7 12
NODE_VLONG12:OUT_SS#_BEG#@723 7.7 6.2 7
NODE_VLONG12:OUT_SS#_BEG#@724 35.4 21.5 2
NODE_VLONG12:OUT_SS#_BEG#@728 9.9 5.4 4
NODE_VLONG12:OUT_SS#_BEG#@734 45.2 40.0 1
NODE_VLONG12:OUT_SS#_BEG#@737 -42.5 -46.3 1
NODE_VLONG12:OUT_SS#_BEG#@739 1.1 0.9 1
NODE_VLONG12:OUT_SS#_BEG#@741 15.0 14.3 1
NODE_VLONG12:OUT_SS#_BEG#@744 21.3 24.3 1
NODE_VLONG12:OUT_SS#_BEG#@745 1.1 1.7 1
NODE_VLONG12:OUT_SS#_BEG#@749 9.8 10.2 4
NODE_VLONG12:OUT_SS#_BEG#@75 -6.8 -7.0 1
NODE_VLONG12:OUT_SS#_BEG#@750 -2.5 8.4 1
NODE_VLONG12:OUT_SS#_BEG#@751 2.9 -1.7 2
NODE_VLONG12:OUT_SS#_BEG#@752 0.5 1.3 1
NODE_VLONG12:OUT_SS#_BEG#@754 -1.8 0.4 1
NODE_VLONG12:OUT_SS#_BEG#@755 -2.5 4.3 2
NODE_VLONG12:OUT_SS#_BEG#@756 -4.3 4.2 2
NODE_VLONG12:OUT_SS#_BEG#@757 15.3 33.4 1
NODE_VLONG12:OUT_SS#_BEG#@759 11.9 13.5 2
NODE_VLONG12:OUT_SS#_BEG#@76 -1.7 0.1 1
NODE_VLONG12:OUT_SS#_BEG#@760 -1.2 -1.6 3
NODE_VLONG12:OUT_SS#_BEG#@761 -2.6 -2.7 3
NODE_VLONG12:OUT_SS#_BEG#@762 44.9 37.6 1
NODE_VLONG12:OUT_SS#_BEG#@764 -9.8 -7.1 5
NODE_VLONG12:OUT_SS#_BEG#@765 0.8 0.3 1
NODE_VLONG12:OUT_SS#_BEG#@766 -8.2 -1.4 3
NODE_VLONG12:OUT_SS#_BEG#@767 -7.0 5.8 1
NODE_VLONG12:OUT_SS#_BEG#@771 12.0 26.6 2
NODE_VLONG12:OUT_SS#_BEG#@772 8.1 7.3 3
NODE_VLONG12:OUT_SS#_BEG#@774 -0.0 0.7 2
NODE_VLONG12:OUT_SS#_BEG#@775 -0.9 9.2 2
NODE_VLONG12:OUT_SS#_BEG#@776 2.6 9.2 2
NODE_VLONG12:OUT_SS#_BEG#@777 21.4 16.1 2
NODE_VLONG12:OUT_SS#_BEG#@779 7.1 1.8 3
NODE_VLONG12:OUT_SS#_BEG#@78 12.1 5.6 1
NODE_VLONG12:OUT_SS#_BEG#@780 2.5 3.9 2
NODE_VLONG12:OUT_SS#_BEG#@781 24.9 22.5 4
NODE_VLONG12:OUT_SS#_BEG#@782 18.5 16.8 3
NODE_VLONG12:OUT_SS#_BEG#@784 7.8 0.6 3
NODE_VLONG12:OUT_SS#_BEG#@785 4.6 9.3 1
NODE_VLONG12:OUT_SS#_BEG#@787 18.5 13.9 5
NODE_VLONG12:OUT_SS#_BEG#@789 7.3 2.9 2
NODE_VLONG12:OUT_SS#_BEG#@79 -4.1 -1.9 2
NODE_VLONG12:OUT_SS#_BEG#@790 12.5 6.2 4
NODE_VLONG12:OUT_SS#_BEG#@791 10.0 4.5 1
NODE_VLONG12:OUT_SS#_BEG#@796 -10.3 -11.0 5
NODE_VLONG12:OUT_SS#_BEG#@797 7.7 7.2 5
NODE_VLONG12:OUT_SS#_BEG#@798 -2.1 -0.4 2
NODE_VLONG12:OUT_SS#_BEG#@80 -1.7 -3.2 2
NODE_VLONG12:OUT_SS#_BEG#@800 2.2 5.0 4
NODE_VLONG12:OUT_SS#_BEG#@801 9.1 4.1 1
NODE_VLONG12:OUT_SS#_BEG#@802 2.5 0.7 1
NODE_VLONG12:OUT_SS#_BEG#@803 1.4 -0.1 6
NODE_VLONG12:OUT_SS#_BEG#@805 5.8 5.7 1
NODE_VLONG12:OUT_SS#_BEG#@806 0.1 -0.4 5
NODE_VLONG12:OUT_SS#_BEG#@807 -13.7 -27.8 1
NODE_VLONG12:OUT_SS#_BEG#@808 -2.3 3.9 2
NODE_VLONG12:OUT_SS#_BEG#@81 0.7 0.4 1
NODE_VLONG12:OUT_SS#_BEG#@810 -0.3 -2.1 3
NODE_VLONG12:OUT_SS#_BEG#@811 1.3 4.5 2
NODE_VLONG12:OUT_SS#_BEG#@812 -1.7 2.1 5
NODE_VLONG12:OUT_SS#_BEG#@813 3.6 1.4 2
NODE_VLONG12:OUT_SS#_BEG#@815 -0.9 1.9 2
NODE_VLONG12:OUT_SS#_BEG#@816 1.3 4.1 1
NODE_VLONG12:OUT_SS#_BEG#@818 1.4 3.1 1
NODE_VLONG12:OUT_SS#_BEG#@820 1.9 2.3 4
NODE_VLONG12:OUT_SS#_BEG#@821 -0.2 -1.1 4
NODE_VLONG12:OUT_SS#_BEG#@822 -4.6 -4.4 3
NODE_VLONG12:OUT_SS#_BEG#@823 -1.6 -3.1 3
NODE_VLONG12:OUT_SS#_BEG#@826 3.8 3.2 6
NODE_VLONG12:OUT_SS#_BEG#@827 6.7 2.9 2
NODE_VLONG12:OUT_SS#_BEG#@828 6.3 6.5 4
NODE_VLONG12:OUT_SS#_BEG#@83 -8.6 0.9 2
NODE_VLONG12:OUT_SS#_BEG#@830 1.7 0.4 1
NODE_VLONG12:OUT_SS#_BEG#@831 -13.3 -3.8 1
NODE_VLONG12:OUT_SS#_BEG#@833 -3.7 -5.4 2
NODE_VLONG12:OUT_SS#_BEG#@835 6.8 6.9 2
NODE_VLONG12:OUT_SS#_BEG#@836 2.3 2.3 7
NODE_VLONG12:OUT_SS#_BEG#@837 7.9 6.3 2
NODE_VLONG12:OUT_SS#_BEG#@838 13.6 8.3 1
NODE_VLONG12:OUT_SS#_BEG#@84 -2.8 -1.2 2
NODE_VLONG12:OUT_SS#_BEG#@840 3.8 2.3 2
NODE_VLONG12:OUT_SS#_BEG#@841 11.4 10.0 4
NODE_VLONG12:OUT_SS#_BEG#@842 8.8 9.6 4
NODE_VLONG12:OUT_SS#_BEG#@843 10.4 6.9 7
NODE_VLONG12:OUT_SS#_BEG#@845 -1.3 7.0 2
NODE_VLONG12:OUT_SS#_BEG#@846 11.9 7.0 2
NODE_VLONG12:OUT_SS#_BEG#@848 5.7 4.5 2
NODE_VLONG12:OUT_SS#_BEG#@85 1.9 -0.5 1
NODE_VLONG12:OUT_SS#_BEG#@850 2.7 -1.0 4
NODE_VLONG12:OUT_SS#_BEG#@851 17.2 10.9 4
NODE_VLONG12:OUT_SS#_BEG#@852 -1.4 12.5 1
NODE_VLONG12:OUT_SS#_BEG#@853 2.4 4.6 1
NODE_VLONG12:OUT_SS#_BEG#@855 4.3 9.2 1
NODE_VLONG12:OUT_SS#_BEG#@856 2.3 1.3 3
NODE_VLONG12:OUT_SS#_BEG#@857 0.7 8.2 3
NODE_VLONG12:OUT_SS#_BEG#@858 0.6 3.7 5
NODE_VLONG12:OUT_SS#_BEG#@86 -3.2 -4.2 3
NODE_VLONG12:OUT_SS#_BEG#@860 0.2 3.6 5
NODE_VLONG12:OUT_SS#_BEG#@861 -1.0 0.0 1
NODE_VLONG12:OUT_SS#_BEG#@863 -1.5 -0.6 3
NODE_VLONG12:OUT_SS#_BEG#@865 7.1 2.7 3
NODE_VLONG12:OUT_SS#_BEG#@866 7.2 3.2 4
NODE_VLONG12:OUT_SS#_BEG#@867 -0.9 4.5 3
NODE_VLONG12:OUT_SS#_BEG#@868 -3.6 -2.0 1
NODE_VLONG12:OUT_SS#_BEG#@870 1.5 3.0 3
NODE_VLONG12:OUT_SS#_BEG#@871 2.8 2.8 4
NODE_VLONG12:OUT_SS#_BEG#@872 -6.0 4.8 2
NODE_VLONG12:OUT_SS#_BEG#@873 -0.9 3.5 6
NODE_VLONG12:OUT_SS#_BEG#@875 -4.7 0.8 2
NODE_VLONG12:OUT_SS#_BEG#@876 1.7 -0.0 1
NODE_VLONG12:OUT_SS#_BEG#@877 -1.9 1.7 1
NODE_VLONG12:OUT_SS#_BEG#@878 3.0 -0.1 2
NODE_VLONG12:OUT_SS#_BEG#@880 2.4 0.8 5
NODE_VLONG12:OUT_SS#_BEG#@881 3.0 1.7 3
NODE_VLONG12:OUT_SS#_BEG#@882 1.4 1.4 4
NODE_VLONG12:OUT_SS#_BEG#@883 0.1 0.5 4
NODE_VLONG12:OUT_SS#_BEG#@885 0.7 2.0 2
NODE_VLONG12:OUT_SS#_BEG#@886 0.5 1.3 5
NODE_VLONG12:OUT_SS#_BEG#@887 -0.8 4.2 3
NODE_VLONG12:OUT_SS#_BEG#@888 -1.9 1.0 5
NODE_VLONG12:OUT_SS#_BEG#@890 -2.1 0.8 4
NODE_VLONG12:OUT_SS#_BEG#@891 -1.3 0.6 2
NODE_VLONG12:OUT_SS#_BEG#@892 2.2 2.4 3
NODE_VLONG12:OUT_SS#_BEG#@893 2.4 1.1 4
NODE_VLONG12:OUT_SS#_BEG#@895 5.1 0.2 2
NODE_VLONG12:OUT_SS#_BEG#@896 -0.8 2.2 5
NODE_VLONG12:OUT_SS#_BEG#@897 -1.7 2.6 5
NODE_VLONG12:OUT_SS#_BEG#@898 2.8 3.9 4
NODE_VLONG12:OUT_SS#_BEG#@90 2.9 0.6 2
NODE_VLONG12:OUT_SS#_BEG#@900 1.5 6.3 4
NODE_VLONG12:OUT_SS#_BEG#@901 1.8 2.3 5
NODE_VLONG12:OUT_SS#_BEG#@902 -1.3 5.9 3
NODE_VLONG12:OUT_SS#_BEG#@903 3.3 3.2 5
NODE_VLONG12:OUT_SS#_BEG#@905 -9.3 0.6 4
NODE_VLONG12:OUT_SS#_BEG#@906 -0.3 1.6 2
NODE_VLONG12:OUT_SS#_BEG#@907 0.9 1.5 3
NODE_VLONG12:OUT_SS#_BEG#@908 -4.9 -1.4 2
NODE_VLONG12:OUT_SS#_BEG#@910 3.4 0.1 4
NODE_VLONG12:OUT_SS#_BEG#@911 1.6 1.0 5
NODE_VLONG12:OUT_SS#_BEG#@912 -0.4 4.0 7
