# Per-node clock delay, fitted by ClkNodeFit
# part: xcv80-lsva4737-2MHP-e-S
# term slow_max_ps slow_min_ps

clock_deskew vdistr extent

clock_node_delay  # trunk node instance + leaf type
RCLK_CLE_LAG_CORE_X26Y143/CLK_LEAF_SITES_13_I 87.82 80.66
RCLK_CLE_LAG_CORE_X26Y143/CLK_LEAF_SITES_14_I 79.64 67.50
RCLK_CLE_LAG_CORE_X26Y143/CLK_LEAF_SITES_4_I 95.56 84.53
RCLK_CLE_LAG_CORE_X26Y239/CLK_LEAF_SITES_0_I 147.63 136.39
RCLK_CLE_LAG_CORE_X26Y239/CLK_LEAF_SITES_10_I 151.00 137.26
RCLK_CLE_LAG_CORE_X26Y239/CLK_LEAF_SITES_12_I 137.31 126.58
RCLK_CLE_LAG_CORE_X26Y239/CLK_LEAF_SITES_13_I 110.14 97.45
RCLK_CLE_LAG_CORE_X26Y239/CLK_LEAF_SITES_4_I 0.00 0.00
RCLK_CLE_LAG_CORE_X26Y288/CLK_LEAF_SITES_0_I 50.18 46.41
RCLK_CLE_LAG_CORE_X26Y288/CLK_LEAF_SITES_10_I 46.80 46.67
RCLK_CLE_LAG_CORE_X26Y383/CLK_LEAF_SITES_0_I 79.61 73.12
RCLK_CLE_LAG_CORE_X26Y383/CLK_LEAF_SITES_10_I 55.54 59.10
RCLK_CLE_LAG_CORE_X26Y383/CLK_LEAF_SITES_12_I 114.26 104.95
RCLK_CLE_LAG_CORE_X26Y383/CLK_LEAF_SITES_13_I 93.52 87.32
RCLK_CLE_LAG_CORE_X26Y383/CLK_LEAF_SITES_4_I 53.63 54.99
RCLK_CLE_LAG_CORE_X26Y47/CLK_LEAF_SITES_0_I 135.24 122.99
RCLK_CLE_LAG_CORE_X26Y47/CLK_LEAF_SITES_10_I 105.36 92.40
RCLK_CLE_LAG_CORE_X26Y47/CLK_LEAF_SITES_12_I 170.80 154.96
RCLK_CLE_LAG_CORE_X26Y47/CLK_LEAF_SITES_13_I 133.61 119.64
RCLK_CLE_LAG_CORE_X26Y47/CLK_LEAF_SITES_4_I 168.70 150.71
RCLK_CLE_LAG_CORE_X26Y479/CLK_LEAF_SITES_0_I 15.14 15.30
RCLK_CLE_LAG_CORE_X26Y479/CLK_LEAF_SITES_10_I 119.42 107.47
RCLK_CLE_LAG_CORE_X26Y479/CLK_LEAF_SITES_12_I 15.62 17.11
RCLK_CLE_LAG_CORE_X26Y479/CLK_LEAF_SITES_13_I 0.00 0.00
RCLK_CLE_LAG_CORE_X26Y479/CLK_LEAF_SITES_4_I 64.57 62.09
RCLK_CLE_LAG_CORE_X26Y575/CLK_LEAF_SITES_0_I 76.19 72.07
RCLK_CLE_LAG_CORE_X26Y575/CLK_LEAF_SITES_10_I 121.97 108.48
RCLK_CLE_LAG_CORE_X26Y575/CLK_LEAF_SITES_12_I 63.59 59.07
RCLK_CLE_LAG_CORE_X26Y575/CLK_LEAF_SITES_13_I 157.88 143.80
RCLK_CLE_LAG_CORE_X26Y575/CLK_LEAF_SITES_4_I 15.98 15.23
RCLK_CLE_LAG_CORE_X26Y671/CLK_LEAF_SITES_0_I -41.93 -31.02
RCLK_CLE_LAG_CORE_X26Y671/CLK_LEAF_SITES_10_I -26.17 -13.55
RCLK_CLE_LAG_CORE_X26Y671/CLK_LEAF_SITES_12_I -4.28 2.01
RCLK_CLE_LAG_CORE_X26Y671/CLK_LEAF_SITES_13_I 0.00 0.00
RCLK_CLE_LAG_CORE_X26Y671/CLK_LEAF_SITES_4_I -99.51 -81.91
RCLK_CLE_LAG_CORE_X26Y767/CLK_LEAF_SITES_0_I 93.02 87.31
RCLK_CLE_LAG_CORE_X26Y767/CLK_LEAF_SITES_10_I 157.75 143.57
RCLK_CLE_LAG_CORE_X26Y767/CLK_LEAF_SITES_12_I 100.40 94.40
RCLK_CLE_LAG_CORE_X26Y767/CLK_LEAF_SITES_13_I 185.10 169.54
RCLK_CLE_LAG_CORE_X26Y767/CLK_LEAF_SITES_4_I 112.21 106.98
RCLK_CLE_LAG_CORE_X26Y863/CLK_LEAF_SITES_0_I 163.83 146.19
RCLK_CLE_LAG_CORE_X26Y863/CLK_LEAF_SITES_12_I 149.61 140.80
RCLK_CLE_LAG_CORE_X26Y863/CLK_LEAF_SITES_13_I 151.99 144.46
RCLK_CLE_LAG_CORE_X26Y863/CLK_LEAF_SITES_4_I 155.43 147.38
RCLK_CLE_LAG_CORE_X27Y288/CLK_LEAF_SITES_0_I 53.45 47.33
RCLK_CLE_LAG_CORE_X27Y383/CLK_LEAF_SITES_0_I 80.31 71.14
RCLK_CLE_LAG_CORE_X27Y479/CLK_LEAF_SITES_0_I -1.67 -2.49
RCLK_CLE_LAG_CORE_X27Y479/CLK_LEAF_SITES_12_I -13.85 -11.96
RCLK_CLE_LAG_CORE_X27Y671/CLK_LEAF_SITES_12_I 7.91 11.73
RCLK_CLE_LAG_CORE_X28Y143/CLK_LEAF_SITES_0_I 152.29 140.88
RCLK_CLE_LAG_CORE_X28Y143/CLK_LEAF_SITES_10_I 164.58 148.35
RCLK_CLE_LAG_CORE_X28Y143/CLK_LEAF_SITES_12_I 136.11 125.21
RCLK_CLE_LAG_CORE_X28Y143/CLK_LEAF_SITES_13_I 119.72 107.96
RCLK_CLE_LAG_CORE_X28Y143/CLK_LEAF_SITES_4_I 106.05 93.03
RCLK_CLE_LAG_CORE_X28Y239/CLK_LEAF_SITES_0_I 175.56 160.73
RCLK_CLE_LAG_CORE_X28Y239/CLK_LEAF_SITES_10_I 165.88 148.40
RCLK_CLE_LAG_CORE_X28Y239/CLK_LEAF_SITES_12_I 145.12 133.83
RCLK_CLE_LAG_CORE_X28Y239/CLK_LEAF_SITES_13_I 129.22 116.92
RCLK_CLE_LAG_CORE_X28Y239/CLK_LEAF_SITES_4_I 136.98 121.93
RCLK_CLE_LAG_CORE_X28Y288/CLK_LEAF_SITES_0_I 44.55 43.22
RCLK_CLE_LAG_CORE_X28Y288/CLK_LEAF_SITES_10_I -26.03 -12.62
RCLK_CLE_LAG_CORE_X28Y383/CLK_LEAF_SITES_0_I 75.63 68.87
RCLK_CLE_LAG_CORE_X28Y383/CLK_LEAF_SITES_10_I 73.05 72.43
RCLK_CLE_LAG_CORE_X28Y383/CLK_LEAF_SITES_12_I 98.25 89.62
RCLK_CLE_LAG_CORE_X28Y383/CLK_LEAF_SITES_13_I 52.24 55.75
RCLK_CLE_LAG_CORE_X28Y383/CLK_LEAF_SITES_4_I 38.62 40.48
RCLK_CLE_LAG_CORE_X28Y47/CLK_LEAF_SITES_0_I 161.05 146.25
RCLK_CLE_LAG_CORE_X28Y47/CLK_LEAF_SITES_10_I -47.93 -34.59
RCLK_CLE_LAG_CORE_X28Y47/CLK_LEAF_SITES_12_I 180.87 164.17
RCLK_CLE_LAG_CORE_X28Y47/CLK_LEAF_SITES_13_I 63.11 62.36
RCLK_CLE_LAG_CORE_X28Y47/CLK_LEAF_SITES_4_I 170.70 152.71
RCLK_CLE_LAG_CORE_X28Y479/CLK_LEAF_SITES_0_I 4.02 4.67
RCLK_CLE_LAG_CORE_X28Y479/CLK_LEAF_SITES_10_I 132.86 122.35
RCLK_CLE_LAG_CORE_X28Y479/CLK_LEAF_SITES_12_I 20.95 20.88
RCLK_CLE_LAG_CORE_X28Y479/CLK_LEAF_SITES_13_I 95.48 89.59
RCLK_CLE_LAG_CORE_X28Y479/CLK_LEAF_SITES_4_I 54.09 52.11
RCLK_CLE_LAG_CORE_X28Y575/CLK_LEAF_SITES_0_I 95.83 90.13
RCLK_CLE_LAG_CORE_X28Y575/CLK_LEAF_SITES_10_I 106.28 98.08
RCLK_CLE_LAG_CORE_X28Y575/CLK_LEAF_SITES_12_I 66.90 63.67
RCLK_CLE_LAG_CORE_X28Y575/CLK_LEAF_SITES_13_I 138.74 129.62
RCLK_CLE_LAG_CORE_X28Y575/CLK_LEAF_SITES_4_I 22.97 22.23
RCLK_CLE_LAG_CORE_X28Y671/CLK_LEAF_SITES_0_I -12.75 -5.50
RCLK_CLE_LAG_CORE_X28Y671/CLK_LEAF_SITES_10_I -0.59 7.61
RCLK_CLE_LAG_CORE_X28Y671/CLK_LEAF_SITES_12_I -14.88 -8.17
RCLK_CLE_LAG_CORE_X28Y671/CLK_LEAF_SITES_13_I 42.20 43.21
RCLK_CLE_LAG_CORE_X28Y671/CLK_LEAF_SITES_4_I -99.51 -82.91
RCLK_CLE_LAG_CORE_X28Y767/CLK_LEAF_SITES_0_I 70.51 65.78
RCLK_CLE_LAG_CORE_X28Y767/CLK_LEAF_SITES_10_I 161.64 147.21
RCLK_CLE_LAG_CORE_X28Y767/CLK_LEAF_SITES_12_I 114.36 106.43
RCLK_CLE_LAG_CORE_X28Y767/CLK_LEAF_SITES_13_I 205.68 186.70
RCLK_CLE_LAG_CORE_X28Y767/CLK_LEAF_SITES_4_I 108.21 102.98
RCLK_CLE_LAG_CORE_X28Y863/CLK_LEAF_SITES_0_I 166.73 148.17
RCLK_CLE_LAG_CORE_X28Y863/CLK_LEAF_SITES_12_I 158.84 149.95
RCLK_CLE_LAG_CORE_X28Y863/CLK_LEAF_SITES_13_I 155.88 147.61
RCLK_CLE_LAG_CORE_X28Y863/CLK_LEAF_SITES_4_I 150.92 143.19
RCLK_CLE_LAG_CORE_X30Y288/CLK_LEAF_SITES_0_I 71.00 65.52
RCLK_CLE_LAG_CORE_X30Y383/CLK_LEAF_SITES_0_I 89.56 80.10
RCLK_CLE_LAG_CORE_X30Y479/CLK_LEAF_SITES_0_I 8.98 8.93
RCLK_CLE_LAG_CORE_X30Y479/CLK_LEAF_SITES_12_I -1.30 0.64
RCLK_CLE_LAG_CORE_X30Y671/CLK_LEAF_SITES_12_I 15.54 18.91
RCLK_CLE_LAG_CORE_X31Y143/CLK_LEAF_SITES_0_I 159.08 144.09
RCLK_CLE_LAG_CORE_X31Y143/CLK_LEAF_SITES_10_I 144.54 132.71
RCLK_CLE_LAG_CORE_X31Y143/CLK_LEAF_SITES_12_I 134.87 120.51
RCLK_CLE_LAG_CORE_X31Y143/CLK_LEAF_SITES_13_I 105.09 95.81
RCLK_CLE_LAG_CORE_X31Y143/CLK_LEAF_SITES_14_I 101.63 87.49
RCLK_CLE_LAG_CORE_X31Y143/CLK_LEAF_SITES_4_I 136.54 121.52
RCLK_CLE_LAG_CORE_X31Y239/CLK_LEAF_SITES_0_I 183.29 165.86
RCLK_CLE_LAG_CORE_X31Y239/CLK_LEAF_SITES_10_I 161.72 144.58
RCLK_CLE_LAG_CORE_X31Y239/CLK_LEAF_SITES_12_I 146.72 132.35
RCLK_CLE_LAG_CORE_X31Y239/CLK_LEAF_SITES_13_I 134.14 118.95
RCLK_CLE_LAG_CORE_X31Y239/CLK_LEAF_SITES_4_I 150.97 134.93
RCLK_CLE_LAG_CORE_X31Y288/CLK_LEAF_SITES_0_I 58.88 56.47
RCLK_CLE_LAG_CORE_X31Y288/CLK_LEAF_SITES_10_I 69.16 68.28
RCLK_CLE_LAG_CORE_X31Y383/CLK_LEAF_SITES_0_I 99.02 92.99
RCLK_CLE_LAG_CORE_X31Y383/CLK_LEAF_SITES_10_I 60.82 55.85
RCLK_CLE_LAG_CORE_X31Y383/CLK_LEAF_SITES_12_I 96.20 91.08
RCLK_CLE_LAG_CORE_X31Y383/CLK_LEAF_SITES_13_I 59.04 57.05
RCLK_CLE_LAG_CORE_X31Y383/CLK_LEAF_SITES_14_I 40.42 38.46
RCLK_CLE_LAG_CORE_X31Y383/CLK_LEAF_SITES_4_I 72.62 70.98
RCLK_CLE_LAG_CORE_X31Y47/CLK_LEAF_SITES_0_I 172.43 154.07
RCLK_CLE_LAG_CORE_X31Y47/CLK_LEAF_SITES_10_I 110.80 97.22
RCLK_CLE_LAG_CORE_X31Y47/CLK_LEAF_SITES_12_I 173.44 154.43
RCLK_CLE_LAG_CORE_X31Y47/CLK_LEAF_SITES_13_I 133.93 117.32
RCLK_CLE_LAG_CORE_X31Y47/CLK_LEAF_SITES_4_I 162.15 143.67
RCLK_CLE_LAG_CORE_X31Y479/CLK_LEAF_SITES_0_I 96.66 90.29
RCLK_CLE_LAG_CORE_X31Y479/CLK_LEAF_SITES_10_I 85.01 82.53
RCLK_CLE_LAG_CORE_X31Y479/CLK_LEAF_SITES_12_I 99.91 94.31
RCLK_CLE_LAG_CORE_X31Y479/CLK_LEAF_SITES_13_I 29.77 27.99
RCLK_CLE_LAG_CORE_X31Y479/CLK_LEAF_SITES_14_I 19.02 22.14
RCLK_CLE_LAG_CORE_X31Y479/CLK_LEAF_SITES_4_I 89.55 85.08
RCLK_CLE_LAG_CORE_X31Y575/CLK_LEAF_SITES_0_I 111.84 103.32
RCLK_CLE_LAG_CORE_X31Y575/CLK_LEAF_SITES_10_I 77.24 72.06
RCLK_CLE_LAG_CORE_X31Y575/CLK_LEAF_SITES_12_I 74.33 68.98
RCLK_CLE_LAG_CORE_X31Y575/CLK_LEAF_SITES_13_I 43.13 37.50
RCLK_CLE_LAG_CORE_X31Y575/CLK_LEAF_SITES_14_I 23.38 24.15
RCLK_CLE_LAG_CORE_X31Y575/CLK_LEAF_SITES_4_I 47.47 44.73
RCLK_CLE_LAG_CORE_X31Y671/CLK_LEAF_SITES_0_I -17.38 -6.73
RCLK_CLE_LAG_CORE_X31Y671/CLK_LEAF_SITES_10_I 1.07 16.44
RCLK_CLE_LAG_CORE_X31Y671/CLK_LEAF_SITES_12_I -8.53 1.15
RCLK_CLE_LAG_CORE_X31Y671/CLK_LEAF_SITES_13_I 4.20 13.62
RCLK_CLE_LAG_CORE_X31Y671/CLK_LEAF_SITES_14_I 3.57 20.18
RCLK_CLE_LAG_CORE_X31Y671/CLK_LEAF_SITES_4_I -81.01 -65.92
RCLK_CLE_LAG_CORE_X31Y767/CLK_LEAF_SITES_0_I 154.68 143.51
RCLK_CLE_LAG_CORE_X31Y767/CLK_LEAF_SITES_10_I 193.26 177.47
RCLK_CLE_LAG_CORE_X31Y767/CLK_LEAF_SITES_12_I 183.26 170.28
RCLK_CLE_LAG_CORE_X31Y767/CLK_LEAF_SITES_13_I 221.73 204.05
RCLK_CLE_LAG_CORE_X31Y767/CLK_LEAF_SITES_4_I 137.20 129.97
RCLK_CLE_LAG_CORE_X31Y863/CLK_LEAF_SITES_0_I 193.22 172.33
RCLK_CLE_LAG_CORE_X31Y863/CLK_LEAF_SITES_12_I 184.64 174.48
RCLK_CLE_LAG_CORE_X31Y863/CLK_LEAF_SITES_13_I 162.73 155.43
RCLK_CLE_LAG_CORE_X31Y863/CLK_LEAF_SITES_4_I 164.41 155.19
RCLK_CLE_LAG_CORE_X33Y288/CLK_LEAF_SITES_0_I 84.77 76.79
RCLK_CLE_LAG_CORE_X33Y383/CLK_LEAF_SITES_0_I 101.31 89.36
RCLK_CLE_LAG_CORE_X33Y383/CLK_LEAF_SITES_12_I 79.27 70.76
RCLK_CLE_LAG_CORE_X33Y383/CLK_LEAF_SITES_13_I 68.49 57.55
RCLK_CLE_LAG_CORE_X33Y383/CLK_LEAF_SITES_14_I 62.27 55.28
RCLK_CLE_LAG_CORE_X33Y479/CLK_LEAF_SITES_0_I 41.45 47.83
RCLK_CLE_LAG_CORE_X33Y479/CLK_LEAF_SITES_12_I 45.64 43.64
RCLK_CLE_LAG_CORE_X33Y479/CLK_LEAF_SITES_13_I 29.52 23.63
RCLK_CLE_LAG_CORE_X33Y479/CLK_LEAF_SITES_14_I 25.00 24.76
RCLK_CLE_LAG_CORE_X33Y575/CLK_LEAF_SITES_12_I 46.37 42.08
RCLK_CLE_LAG_CORE_X33Y575/CLK_LEAF_SITES_13_I 37.60 28.71
RCLK_CLE_LAG_CORE_X33Y575/CLK_LEAF_SITES_14_I 34.60 32.29
RCLK_CLE_LAG_CORE_X33Y671/CLK_LEAF_SITES_12_I 32.99 37.80
RCLK_CLE_LAG_CORE_X33Y671/CLK_LEAF_SITES_13_I 25.86 30.57
RCLK_CLE_LAG_CORE_X33Y671/CLK_LEAF_SITES_14_I 25.04 37.10
RCLK_CLE_LAG_CORE_X34Y143/CLK_LEAF_SITES_0_I 173.36 157.25
RCLK_CLE_LAG_CORE_X34Y143/CLK_LEAF_SITES_10_I 246.28 219.24
RCLK_CLE_LAG_CORE_X34Y143/CLK_LEAF_SITES_12_I 168.52 151.12
RCLK_CLE_LAG_CORE_X34Y143/CLK_LEAF_SITES_13_I 154.38 138.99
RCLK_CLE_LAG_CORE_X34Y143/CLK_LEAF_SITES_4_I 137.04 123.02
RCLK_CLE_LAG_CORE_X34Y239/CLK_LEAF_SITES_0_I 176.21 159.95
RCLK_CLE_LAG_CORE_X34Y239/CLK_LEAF_SITES_10_I 178.54 160.39
RCLK_CLE_LAG_CORE_X34Y239/CLK_LEAF_SITES_12_I 159.81 143.82
RCLK_CLE_LAG_CORE_X34Y239/CLK_LEAF_SITES_13_I 98.61 93.80
RCLK_CLE_LAG_CORE_X34Y239/CLK_LEAF_SITES_4_I 140.43 125.39
RCLK_CLE_LAG_CORE_X34Y288/CLK_LEAF_SITES_0_I 82.42 76.44
RCLK_CLE_LAG_CORE_X34Y288/CLK_LEAF_SITES_10_I 60.87 59.93
RCLK_CLE_LAG_CORE_X34Y383/CLK_LEAF_SITES_0_I 98.63 92.02
RCLK_CLE_LAG_CORE_X34Y383/CLK_LEAF_SITES_10_I 95.52 94.53
RCLK_CLE_LAG_CORE_X34Y383/CLK_LEAF_SITES_11_I 60.25 51.51
RCLK_CLE_LAG_CORE_X34Y383/CLK_LEAF_SITES_12_I 92.06 87.32
RCLK_CLE_LAG_CORE_X34Y383/CLK_LEAF_SITES_13_I 68.13 70.36
RCLK_CLE_LAG_CORE_X34Y383/CLK_LEAF_SITES_14_I 52.45 48.14
RCLK_CLE_LAG_CORE_X34Y383/CLK_LEAF_SITES_15_I 45.52 37.58
RCLK_CLE_LAG_CORE_X34Y383/CLK_LEAF_SITES_4_I 56.61 57.47
RCLK_CLE_LAG_CORE_X34Y47/CLK_LEAF_SITES_0_I 197.48 177.29
RCLK_CLE_LAG_CORE_X34Y47/CLK_LEAF_SITES_10_I 109.02 100.20
RCLK_CLE_LAG_CORE_X34Y47/CLK_LEAF_SITES_12_I 215.55 193.52
RCLK_CLE_LAG_CORE_X34Y47/CLK_LEAF_SITES_13_I 93.88 89.96
RCLK_CLE_LAG_CORE_X34Y47/CLK_LEAF_SITES_4_I 183.14 163.66
RCLK_CLE_LAG_CORE_X34Y479/CLK_LEAF_SITES_0_I 117.98 109.75
RCLK_CLE_LAG_CORE_X34Y479/CLK_LEAF_SITES_10_I 96.68 92.35
RCLK_CLE_LAG_CORE_X34Y479/CLK_LEAF_SITES_12_I 91.06 85.61
RCLK_CLE_LAG_CORE_X34Y479/CLK_LEAF_SITES_13_I 95.47 91.01
RCLK_CLE_LAG_CORE_X34Y479/CLK_LEAF_SITES_14_I 27.78 27.87
RCLK_CLE_LAG_CORE_X34Y479/CLK_LEAF_SITES_15_I 32.27 26.08
RCLK_CLE_LAG_CORE_X34Y479/CLK_LEAF_SITES_4_I 74.56 71.09
RCLK_CLE_LAG_CORE_X34Y575/CLK_LEAF_SITES_0_I 128.27 119.75
RCLK_CLE_LAG_CORE_X34Y575/CLK_LEAF_SITES_10_I 76.81 75.30
RCLK_CLE_LAG_CORE_X34Y575/CLK_LEAF_SITES_12_I 93.03 85.59
RCLK_CLE_LAG_CORE_X34Y575/CLK_LEAF_SITES_13_I 162.49 151.61
RCLK_CLE_LAG_CORE_X34Y575/CLK_LEAF_SITES_14_I 49.03 46.34
RCLK_CLE_LAG_CORE_X34Y575/CLK_LEAF_SITES_15_I 56.08 45.66
RCLK_CLE_LAG_CORE_X34Y575/CLK_LEAF_SITES_4_I 68.47 64.72
RCLK_CLE_LAG_CORE_X34Y671/CLK_LEAF_SITES_0_I -38.85 -24.49
RCLK_CLE_LAG_CORE_X34Y671/CLK_LEAF_SITES_10_I 0.74 13.30
RCLK_CLE_LAG_CORE_X34Y671/CLK_LEAF_SITES_12_I 0.49 9.90
RCLK_CLE_LAG_CORE_X34Y671/CLK_LEAF_SITES_13_I -4.81 5.79
RCLK_CLE_LAG_CORE_X34Y671/CLK_LEAF_SITES_14_I 9.56 24.50
RCLK_CLE_LAG_CORE_X34Y671/CLK_LEAF_SITES_15_I 11.24 17.91
RCLK_CLE_LAG_CORE_X34Y671/CLK_LEAF_SITES_4_I 0.00 0.00
RCLK_CLE_LAG_CORE_X34Y767/CLK_LEAF_SITES_0_I 141.40 131.35
RCLK_CLE_LAG_CORE_X34Y767/CLK_LEAF_SITES_10_I 183.45 169.59
RCLK_CLE_LAG_CORE_X34Y767/CLK_LEAF_SITES_12_I 163.38 152.61
RCLK_CLE_LAG_CORE_X34Y767/CLK_LEAF_SITES_13_I 227.62 210.19
RCLK_CLE_LAG_CORE_X34Y767/CLK_LEAF_SITES_4_I 135.21 127.97
RCLK_CLE_LAG_CORE_X34Y863/CLK_LEAF_SITES_0_I 204.12 184.86
RCLK_CLE_LAG_CORE_X34Y863/CLK_LEAF_SITES_12_I 195.22 185.10
RCLK_CLE_LAG_CORE_X34Y863/CLK_LEAF_SITES_13_I 181.87 171.60
RCLK_CLE_LAG_CORE_X34Y863/CLK_LEAF_SITES_4_I 205.33 194.61
RCLK_CLE_LAG_CORE_X35Y288/CLK_LEAF_SITES_0_I 86.26 78.85
RCLK_CLE_LAG_CORE_X35Y383/CLK_LEAF_SITES_0_I 101.17 90.34
RCLK_CLE_LAG_CORE_X35Y383/CLK_LEAF_SITES_12_I 73.21 65.73
RCLK_CLE_LAG_CORE_X35Y383/CLK_LEAF_SITES_13_I 48.52 41.07
RCLK_CLE_LAG_CORE_X35Y383/CLK_LEAF_SITES_14_I 52.43 46.81
RCLK_CLE_LAG_CORE_X35Y479/CLK_LEAF_SITES_0_I 61.80 65.85
RCLK_CLE_LAG_CORE_X35Y479/CLK_LEAF_SITES_12_I 63.28 60.04
RCLK_CLE_LAG_CORE_X35Y479/CLK_LEAF_SITES_13_I 40.62 34.68
RCLK_CLE_LAG_CORE_X35Y479/CLK_LEAF_SITES_14_I 34.28 34.49
RCLK_CLE_LAG_CORE_X35Y575/CLK_LEAF_SITES_12_I 62.66 57.29
RCLK_CLE_LAG_CORE_X35Y575/CLK_LEAF_SITES_13_I 53.44 43.50
RCLK_CLE_LAG_CORE_X35Y575/CLK_LEAF_SITES_14_I 48.68 45.36
RCLK_CLE_LAG_CORE_X35Y671/CLK_LEAF_SITES_12_I 25.82 34.01
RCLK_CLE_LAG_CORE_X35Y671/CLK_LEAF_SITES_13_I 20.32 26.00
RCLK_CLE_LAG_CORE_X35Y671/CLK_LEAF_SITES_14_I 18.56 31.79
RCLK_CLE_LAG_CORE_X37Y143/CLK_LEAF_SITES_0_I 168.58 152.78
RCLK_CLE_LAG_CORE_X37Y143/CLK_LEAF_SITES_10_I 127.02 115.76
RCLK_CLE_LAG_CORE_X37Y143/CLK_LEAF_SITES_12_I 156.33 140.68
RCLK_CLE_LAG_CORE_X37Y143/CLK_LEAF_SITES_13_I 134.24 120.02
RCLK_CLE_LAG_CORE_X37Y143/CLK_LEAF_SITES_4_I 128.04 115.02
RCLK_CLE_LAG_CORE_X37Y239/CLK_LEAF_SITES_0_I 178.76 162.86
RCLK_CLE_LAG_CORE_X37Y239/CLK_LEAF_SITES_10_I 147.72 132.58
RCLK_CLE_LAG_CORE_X37Y239/CLK_LEAF_SITES_12_I 149.82 136.23
RCLK_CLE_LAG_CORE_X37Y239/CLK_LEAF_SITES_13_I 154.12 138.86
RCLK_CLE_LAG_CORE_X37Y239/CLK_LEAF_SITES_4_I 155.47 140.43
RCLK_CLE_LAG_CORE_X37Y288/CLK_LEAF_SITES_0_I 63.86 62.50
RCLK_CLE_LAG_CORE_X37Y288/CLK_LEAF_SITES_10_I 75.63 71.19
RCLK_CLE_LAG_CORE_X37Y383/CLK_LEAF_SITES_0_I 112.61 104.54
RCLK_CLE_LAG_CORE_X37Y383/CLK_LEAF_SITES_10_I 69.67 63.06
RCLK_CLE_LAG_CORE_X37Y383/CLK_LEAF_SITES_12_I 99.03 93.12
RCLK_CLE_LAG_CORE_X37Y383/CLK_LEAF_SITES_13_I 88.00 80.80
RCLK_CLE_LAG_CORE_X37Y383/CLK_LEAF_SITES_14_I 55.80 50.15
RCLK_CLE_LAG_CORE_X37Y383/CLK_LEAF_SITES_4_I 0.00 0.00
RCLK_CLE_LAG_CORE_X37Y47/CLK_LEAF_SITES_0_I 194.78 175.53
RCLK_CLE_LAG_CORE_X37Y47/CLK_LEAF_SITES_10_I 152.61 136.89
RCLK_CLE_LAG_CORE_X37Y47/CLK_LEAF_SITES_12_I 196.58 178.14
RCLK_CLE_LAG_CORE_X37Y47/CLK_LEAF_SITES_13_I 137.91 122.33
RCLK_CLE_LAG_CORE_X37Y47/CLK_LEAF_SITES_4_I 175.14 156.66
RCLK_CLE_LAG_CORE_X37Y479/CLK_LEAF_SITES_0_I 130.09 120.64
RCLK_CLE_LAG_CORE_X37Y479/CLK_LEAF_SITES_10_I 80.71 78.71
RCLK_CLE_LAG_CORE_X37Y479/CLK_LEAF_SITES_12_I 96.60 89.77
RCLK_CLE_LAG_CORE_X37Y479/CLK_LEAF_SITES_13_I 52.55 46.34
RCLK_CLE_LAG_CORE_X37Y479/CLK_LEAF_SITES_14_I 30.38 29.72
RCLK_CLE_LAG_CORE_X37Y479/CLK_LEAF_SITES_4_I 95.55 90.07
RCLK_CLE_LAG_CORE_X37Y575/CLK_LEAF_SITES_0_I 124.45 115.75
RCLK_CLE_LAG_CORE_X37Y575/CLK_LEAF_SITES_10_I 86.29 82.57
RCLK_CLE_LAG_CORE_X37Y575/CLK_LEAF_SITES_12_I 75.88 70.13
RCLK_CLE_LAG_CORE_X37Y575/CLK_LEAF_SITES_13_I 54.54 45.50
RCLK_CLE_LAG_CORE_X37Y575/CLK_LEAF_SITES_14_I 42.20 39.12
RCLK_CLE_LAG_CORE_X37Y575/CLK_LEAF_SITES_4_I 80.94 76.19
RCLK_CLE_LAG_CORE_X37Y671/CLK_LEAF_SITES_0_I -33.68 -20.53
RCLK_CLE_LAG_CORE_X37Y671/CLK_LEAF_SITES_10_I 19.63 31.60
RCLK_CLE_LAG_CORE_X37Y671/CLK_LEAF_SITES_12_I 0.96 10.71
RCLK_CLE_LAG_CORE_X37Y671/CLK_LEAF_SITES_13_I 16.70 24.13
RCLK_CLE_LAG_CORE_X37Y671/CLK_LEAF_SITES_14_I 18.51 32.09
RCLK_CLE_LAG_CORE_X37Y671/CLK_LEAF_SITES_4_I -72.01 -56.92
RCLK_CLE_LAG_CORE_X37Y767/CLK_LEAF_SITES_0_I 155.83 144.60
RCLK_CLE_LAG_CORE_X37Y767/CLK_LEAF_SITES_10_I 211.08 192.52
RCLK_CLE_LAG_CORE_X37Y767/CLK_LEAF_SITES_12_I 160.22 150.54
RCLK_CLE_LAG_CORE_X37Y767/CLK_LEAF_SITES_13_I 0.00 0.00
RCLK_CLE_LAG_CORE_X37Y767/CLK_LEAF_SITES_4_I 0.00 0.00
RCLK_CLE_LAG_CORE_X37Y863/CLK_LEAF_SITES_0_I 221.11 199.76
RCLK_CLE_LAG_CORE_X37Y863/CLK_LEAF_SITES_12_I 203.22 191.59
RCLK_CLE_LAG_CORE_X37Y863/CLK_LEAF_SITES_13_I 202.13 192.29
RCLK_CLE_LAG_CORE_X37Y863/CLK_LEAF_SITES_4_I 189.76 179.37
RCLK_CLE_LAG_CORE_X38Y288/CLK_LEAF_SITES_0_I 95.61 88.74
RCLK_CLE_LAG_CORE_X38Y383/CLK_LEAF_SITES_0_I 106.51 97.43
RCLK_CLE_LAG_CORE_X38Y383/CLK_LEAF_SITES_12_I 80.64 73.17
